"COUNTRY","Country","ISC11_LEVEL_CAT","Education level and programe orientation","INDICATOR","Indicator","EXPENDITURE_TYPE","Type of expenditure","REF_SECTOR","Source of funds","COUNTERPART_SECTOR","Institution type","YEAR","Year","Value","Flag Codes","Flags"
"SWE","Sweden","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2015","2015",2.764,,
"FRA","France","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",2,,
"FRA","France","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2015","2015",2.011,,
"KOR","Korea","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",2.422,,
"KOR","Korea","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2015","2015",2.031,,
"RUS","Russia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",2.1,,
"RUS","Russia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2015","2015",2.128,,
"CAN","Canada","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",3.415,,
"CAN","Canada","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2015","2015",3.324,,
"AUT","Austria","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",3.086,,
"AUT","Austria","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2015","2015",3.203,,
"POL","Poland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",2.473,,
"POL","Poland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2015","2015",2.613,,
"USA","United States","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",2.367,,
"USA","United States","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2015","2015",2.366,,
"AUS","Australia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",2.013,,
"AUS","Australia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2015","2015",2.131,,
"LTU","Lithuania","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",3.562,,
"LTU","Lithuania","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2015","2015",3.089,,
"NZL","New Zealand","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",3.08,,
"NZL","New Zealand","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2015","2015",3.128,,
"BRA","Brazil","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",2.526,,
"BRA","Brazil","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2015","2015",3.005,,
"ISR","Israel","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",1.959,,
"ISR","Israel","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2015","2015",2.157,,
"TUR","Turkey","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",3.904,,
"TUR","Turkey","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2015","2015",3.59,,
"ESP","Spain","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",1.902,,
"ESP","Spain","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2015","2015",1.942,,
"PRT","Portugal","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",1.487,"w","Includes data from another category"
"PRT","Portugal","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2015","2015",1.553,"w","Includes data from another category"
